_id,PK,CCR,HIERARCHY,INCIDENTTIME,Date,Time,INCIDENTLOCATION,Zip_Code,CLEAREDFLAG,Neighborhood,Police_Zone,Incident_Description,OFFENSES,INCIDENTTRACT,Council_District,PUBLIC_WORKS_DIVISION,Latitude ,Longitude 
522,147089338,17001358,6,2017-01-03T08:00:00,2017-01-03,08:00:00,"900 Block Brookline Blvd Pittsburgh, PA 15226",15226,N,Brookline,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1918,4,4,-80.01918649,40.39287148
527,147124638,17001635,6,2017-01-03T17:00:00,2017-01-03,17:00:00,"100 Block S 17th St Pittsburgh, PA 15203",15203,N,South Side Flats,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1702,3,4,-79.98215432,40.42852531
536,147304917,17000807,6,2017-01-02T10:54:00,2017-01-02,10:54:00,"700 Block Liberty Ave Pittsburgh, PA 15222",15222,Y,Central Business District,2,THEFT,3921 Theft by Unlawful Taking or Disposition. / 2705 Recklessly Endangering Another Person. / 2701 Simple Assault. / 2709(a) Harassment. / 3304 Criminal Mischief.,201,6,6,-79.99984634,40.44239042
550,147410808,17003835,6,2017-01-07T08:25:00,2017-01-07,08:25:00,"1200 Block Dickson St Pittsburgh, PA 15212",15212,N,Marshall-Shadeland,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2715,1,1,-80.02806931,40.47025566
551,-2991010239,17003868,6,2017-01-07T10:00:00,2017-01-07,10:00:00,"300 Block Fingal St Pittsburgh, PA 15211",15211,N,Duquesne Heights,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1911,2,5,-80.02744887,40.43891233
552,-2685000467,17003880,6,2017-01-07T10:34:00,2017-01-07,10:34:00,"400 Block Ormsby St Pittsburgh, PA 15210",15210,N,Mount Oliver,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1607,3,4,-79.98161993,40.41262408
553,147413369,17003895,6,2017-01-07T08:00:00,2017-01-07,08:00:00,"90 Block S 15th St Pittsburgh, PA 15203",15203,N,South Side Flats,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1702,3,4,-79.98364425,40.4282332
558,147351799,17003205,6,2017-01-06T06:46:00,2017-01-06,06:46:00,"4900 Block Gertrude St Pittsburgh, PA 15207",15207,N,Hazelwood,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1515,5,3,-79.94267127,40.41028476
559,147359361,17003175,6,2017-01-06T04:08:00,2017-01-06,04:08:00,"1100 Block Liberty Ave Pittsburgh, PA 15222",15222,N,Central Business District,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,201,7,6,-79.99237413,40.44415497
593,147495299,17005083,6,2017-01-09T14:00:00,2017-01-09,14:00:00,"1100 Block Center  St Wilkinsburg, PA 15221",15221,Y,Outside City,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,5599,,,-79.85594867,40.41870936
609,147445354,17004511,6,2017-01-08T12:40:00,2017-01-08,12:40:00,"200 Block 9th St Pittsburgh, PA 15222",15222,N,Central Business District,2,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",201,6,6,-79.99840713,40.44371299
610,-2983000311,17004544,6,2017-01-08T12:30:00,2017-01-08,12:30:00,"2100 Block Sidney St Pittsburgh, PA 15203",15203,N,South Side Flats,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1609,3,4,-79.97599895,40.42923225
613,147484617,16240764,6,2017-01-09T12:00:00,2017-01-09,12:00:00,"2000 Block Centre Ave Pittsburgh, PA 15219",15219,Y,Crawford-Roberts,2,THEFT,3921 Theft by Unlawful Taking or Disposition. / 3925 Receiving Stolen Property.,305,6,3,-79.9799791,40.44358094
614,147496702,17005072,6,2017-01-09T13:38:00,2017-01-09,13:38:00,"1000 Block Washington Blvd Pittsburgh, PA 15206",15206,N,Lincoln-Lemington-Belmar,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1203,9,2,-79.90573359,40.46274004
619,146938775,16242434,6,2016-12-31T06:00:00,2016-12-31,06:00:00,"1200 Block Resaca Pl Pittsburgh, PA 15212",15212,N,Central North Side,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2206,1,1,-80.01162026,40.45518526
680,147030470,17000847,6,2017-01-02T11:03:00,2017-01-02,11:03:00,"3000 Block Zephyr Ave Pittsburgh, PA 15204",15204,N,Sheraden,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item / 3503 Criminal Trespass,2018,2,5,-80.05342412,40.45636931
692,146852727,16241430,6,2016-12-29T18:55:00,2016-12-29,18:55:00,"2400 Block Bedford Ave Pittsburgh, PA 15219",15219,N,Bedford Dwellings,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,509,6,3,-79.97427068,40.44960637
693,146857647,16241470,6,2016-12-28T06:30:00,2016-12-28,06:30:00,"1300 Block Colescott St Pittsburgh, PA 15205",15205,N,Westwood,6,THEFT,3921 Theft by Unlawful Taking or Disposition. / 4106 Access Device Fraud,2811,2,5,-80.04878747,40.434924
702,146913747,16241951,6,2016-12-30T17:17:00,2016-12-30,17:17:00,"1500 Block E Carson St Pittsburgh, PA 15203",15203,N,South Side Flats,3,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",1702,3,4,-79.98330671,40.42868483
713,147588485,17005839,6,2017-01-10T17:40:00,2017-01-10,17:40:00,"S 19th St & E Carson St Pittsburgh, PA 15203",15203,N,South Side Flats,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item / 3928 Unauthorized Use of Automobile and Other Vehicles.,1702,3,4,-79.97913523,40.42867011
719,147134226,17001731,6,2017-01-03T19:48:00,2017-01-03,19:48:00,"5100 Block Carnegie St Pittsburgh, PA 15201",15201,N,Upper Lawrenceville,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1011,7,2,-79.95464984,40.4778375
762,147233643,17002311,6,2017-01-04T18:06:00,2017-01-04,18:06:00,"400 Block N Graham St Pittsburgh, PA 15206",15206,N,Garfield,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1114,7,2,-79.93705213,40.45931694
768,147669971,17005822,6,2017-01-11T15:40:00,2017-01-11,15:40:00,"Middle St & E North Ave Pittsburgh, PA 15212",15212,Y,East Allegheny,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item / 3925 Receiving Stolen Property. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 5123 Contraband. / 1501 Drivers Required to be Licensed. / 1543 Driving While Operating Privilege is Suspended or Revoked.,2304,1,1,-80.00007116,40.45668695
777,146974676,17000575,6,2017-01-01T21:30:00,2017-01-01,21:30:00,"900 Block Liberty Ave Pittsburgh, PA 15222",15222,Y,Central Business District,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,201,6,6,-79.99793652,40.44288811
778,147018499,17000798,6,2017-01-02T10:15:00,2017-01-02,10:15:00,"4800 Block Penn Ave Pittsburgh, PA 15224",15224,N,Bloomfield,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,809,7,2,-79.94624886,40.46520537
779,147043413,17000978,6,2017-01-01T04:00:00,2017-01-01,04:00:00,"1900 Block Brownsville Rd Pittsburgh, PA 15210",15210,N,Carrick,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,2901,4,4,-79.9875055,40.39605243
781,147048273,17000994,6,2017-01-02T16:36:00,2017-01-02,16:36:00,"4700 Block Liberty Ave Pittsburgh, PA 15224",15224,N,Bloomfield,5,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",809,7,2,-79.94990411,40.46203965
782,147057560,17001109,6,2017-01-02T20:15:00,2017-01-02,20:15:00,"23rd St & Penn Ave Pittsburgh, PA 15222",15222,N,Strip District,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,203,7,6,-79.98147015,40.45282372
799,147332292,17003031,6,2017-01-04T23:00:00,2017-01-04,23:00:00,"500 Block N Euclid Ave Pittsburgh, PA 15206",15206,N,East Liberty,5,THEFT,3921 Theft by Unlawful Taking or Disposition.,1113,9,2,-79.92520513,40.46676
814,147223590,17002193,6,2017-01-04T12:05:00,2017-01-04,12:05:00,"3000 Block Landis St Pittsburgh, PA 15204",15204,N,Sheraden,6,THEFT,3921 Theft by Unlawful Taking or Disposition.,2018,2,5,-80.05455091,40.45516378
821,146699483,16240195,6,2016-12-27T09:10:00,2016-12-27,09:10:00,"900 Block E Carson St Pittsburgh, PA 15203",15203,N,South Side Flats,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1702,3,4,-79.98976989,40.42861965
823,146709683,16240302,6,2016-12-27T19:40:00,2016-12-27,19:40:00,"80 Block Knox Ave Pittsburgh, PA 15210",15210,N,Knoxville,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,3001,3,4,-79.99069137,40.41657199
825,146711295,16240308,6,2016-12-27T09:40:00,2016-12-27,09:40:00,"500 Block Liberty Ave Pittsburgh, PA 15222",15222,N,Central Business District,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,201,6,6,-80.00347705,40.44123457
830,147657364,17006393,6,2017-01-11T02:10:00,2017-01-11,02:10:00,"1100 Block Penn Ave Pittsburgh, PA 15222",15222,N,Strip District,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,203,7,6,-79.99377796,40.44490519
833,147662053,17006421,6,2017-01-11T00:01:00,2017-01-11,00:01:00,"2500 Block Chauncey Dr Pittsburgh, PA 15219",15219,N,Bedford Dwellings,2,THEFT,3921 Theft by Unlawful Taking or Disposition. / 4106 Access Device Fraud,509,6,3,-79.97380739,40.45093426
843,147412526,17003866,6,2017-01-07T09:50:00,2017-01-07,09:50:00,"200 Block Meadow St Pittsburgh, PA 15206",15206,N,Larimer,5,THEFT,3921 Theft by Unlawful Taking or Disposition.,1208,9,2,-79.91233825,40.46327483
864,147361927,17003314,6,2017-01-06T11:14:00,2017-01-06,11:14:00,"5500 Block Liberty Ave Pittsburgh, PA 15222",15222,N,Central Business District,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,201,7,6,-79.97352624,40.4572039
865,147363485,17002817,6,2017-01-05T13:10:00,2017-01-05,13:10:00,"2600 Block E Carson St Pittsburgh, PA 15203",15203,N,South Side Flats,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1609,3,4,-79.96825881,40.42693811
873,146793329,16240920,6,2016-12-28T21:30:00,2016-12-28,21:30:00,"5100 Block Kincaid St Pittsburgh, PA 15224",15224,N,Garfield,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1017,9,2,-79.94222763,40.46706045
880,147664951,17006476,6,2017-01-11T00:01:00,2017-01-11,00:01:00,"600 Block Wentworth Ave Pittsburgh, PA 15216",15216,N,Beechview,6,THEFT,3921 Theft by Unlawful Taking or Disposition.,1916,4,5,-80.02592565,40.4162504
919,147446253,17004549,6,2017-01-08T02:00:00,2017-01-08,02:00:00,"3600 Block Mexico St Pittsburgh, PA 15212",15212,N,Brighton Heights,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2701,1,1,-80.04173917,40.47991862
930,147679741,17006548,6,2017-01-11T12:00:00,2017-01-11,12:00:00,"2700 Block Bergman St Pittsburgh, PA 15204",15204,N,Sheraden,6,THEFT,3921 Theft by Unlawful Taking or Disposition.,2018,2,5,-80.05133224,40.45295887
934,147682604,17006528,6,2016-12-26T16:00:00,2016-12-26,16:00:00,"3400 Block Clearfield St Pittsburgh, PA 15204",15204,N,Windgap,6,THEFT,3921 Theft by Unlawful Taking or Disposition.,2807,2,5,-80.07128221,40.45184939
935,147683203,17006584,6,2017-01-11T19:00:00,2017-01-11,19:00:00,"1100 Block Liberty Ave Pittsburgh, PA 15222",15222,Y,Central Business District,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,201,7,6,-79.99237413,40.44415497
943,147461378,17004856,6,2017-01-09T05:16:00,2017-01-09,05:16:00,"Frankstown Ave & N Braddock Ave Pittsburgh, PA 15208",15208,Y,Homewood West,5,THEFT,3921 Theft by Unlawful Taking or Disposition. / 1501 Drivers Required to be Licensed.,1207,9,2,-79.89002088,40.45595757
957,146751511,16240630,6,2016-12-27T15:50:00,2016-12-27,15:50:00,"1700 Block E Carson St Pittsburgh, PA 15203",15203,N,South Side Flats,3,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake. / 4106 Access Device Fraud",1702,3,4,-79.98186901,40.4285852
960,146766501,16240663,6,2016-12-28T09:45:00,2016-12-28,09:45:00,"200 Block 5th Ave Pittsburgh, PA 15222",15222,N,Central Business District,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,201,6,6,-80.00207379,40.44122843
983,147314844,17002824,6,2016-12-28T22:30:00,2016-12-28,22:30:00,"5200 Block Centre Ave Pittsburgh, PA 15224",15224,N,Shadyside,4,THEFT,3921 Theft by Unlawful Taking or Disposition.,709,8,2,-79.9405853,40.45494018
994,147522718,17005457,6,2017-01-10T06:13:00,2017-01-10,06:13:00,"5700 Block Baum Blvd Pittsburgh, PA 15206",15206,N,East Liberty,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1115,7,2,-79.93376984,40.45830746
1012,-2860003729,16239977,6,2016-12-26T14:30:00,2016-12-26,14:30:00,"400 Block N Lexington St Pittsburgh, PA 15208",15208,N,Point Breeze North,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1405,9,2,-79.89708846,40.45108931
1016,147035102,17000816,6,2017-01-02T10:00:00,2017-01-02,10:00:00,"5900 Block Station St Pittsburgh, PA 15206",15206,Y,East Liberty,5,THEFT,3921 Theft by Unlawful Taking or Disposition.,1113,9,2,-79.92550036,40.46419035
1033,146628395,16239619,6,2016-12-26T15:15:00,2016-12-26,15:15:00,"200 Block East Ohio St Pittsburgh, PA 15212",15212,N,Allegheny Center,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2204,1,1,-80.00366043,40.45302239
1055,146681620,16240134,6,2016-12-27T12:00:00,2016-12-27,12:00:00,"3600 Block Swinburne St Pittsburgh, PA 15213",15213,N,South Oakland,4,THEFT,3921 Theft by Unlawful Taking or Disposition.,409,3,3,-79.95373274,40.43183575
1057,146703812,16240203,6,2016-12-27T16:50:00,2016-12-27,16:50:00,"1900 Block Josephine St Pittsburgh, PA 15203",15203,N,South Side Slopes,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1706,3,4,-79.9787515,40.42498574
1061,146711416,16240277,6,2016-12-27T18:00:00,2016-12-27,18:00:00,"1200 Block Paulson Ave Pittsburgh, PA 15206",15206,N,Lincoln-Lemington-Belmar,5,THEFT,3921 Theft by Unlawful Taking or Disposition.,1203,9,2,-79.90323672,40.46792725
1160,147023520,17000807,6,2017-01-02T10:54:00,2017-01-02,10:54:00,"20 Block Bedford Sq Pittsburgh, PA 15203",15203,Y,Central Business District,2,THEFT,3921 Theft by Unlawful Taking or Disposition. / 2705 Recklessly Endangering Another Person. / 2701 Simple Assault. / 2709(a) Harassment. / 3304 Criminal Mischief.,201,3,4,-79.98645781,40.42920482
1174,147092625,17001433,6,2017-01-03T11:10:00,2017-01-03,11:10:00,"5200 Block Centre Ave Pittsburgh, PA 15224",15224,N,Shadyside,4,THEFT,3921 Theft by Unlawful Taking or Disposition.,709,8,2,-79.9405853,40.45494018
1182,147483845,17005031,6,2017-01-09T12:14:00,2017-01-09,12:14:00,"2600 Block Perrysville Ave Pittsburgh, PA 15214",15214,N,Perry South,1,THEFT,3921 Theft by Unlawful Taking or Disposition. / 4106 Access Device Fraud,2615,6,1,-80.00844781,40.47117479
1186,147490428,17004993,6,2017-01-09T10:43:00,2017-01-09,10:43:00,"Rochelle St & Georgia Ave Pittsburgh, PA 15210",15210,N,Knoxville,3,THEFT,3921 Theft by Unlawful Taking or Disposition. / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3743 Accidents Involving Damage to Attended Veh. or Property,3001,3,4,-79.99507382,40.41498282
1228,146634276,16239742,6,2016-12-26T19:15:00,2016-12-26,19:15:00,"4400 Block Browns Hill Rd Pittsburgh, PA 15217",15217,N,Squirrel Hill South,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1414,5,3,-79.92703317,40.41949053
1232,146699704,16240162,6,2016-12-27T16:17:00,2016-12-27,16:17:00,"2400 Block Allequippa St Pittsburgh, PA 15213",15213,Y,Terrace Village,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item / 4106 Access Device Fraud,510,6,3,-79.96568994,40.44279175
1234,146748542,16240563,6,2016-12-28T10:45:00,2016-12-28,10:45:00,"300 Block Oak Hill Dr Pittsburgh, PA 15213",15213,N,Terrace Village,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,510,6,3,-79.96994413,40.44126676
1244,147128790,17001699,6,2017-01-03T16:00:00,2017-01-03,16:00:00,"7500 Block Bennett St Pittsburgh, PA 15208",15208,N,Homewood South,5,THEFT,3921 Theft by Unlawful Taking or Disposition. / 2709 Harassment (Non-Specific),1304,9,2,-79.89220413,40.45527585
1245,147131525,17001718,6,2017-01-03T16:30:00,2017-01-03,16:30:00,"700 Block E Warrington Ave Pittsburgh, PA 15210",15210,N,Allentown,3,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",1803,3,4,-79.99548539,40.42151101
1251,147198374,17002105,6,2017-01-04T10:00:00,2017-01-04,10:00:00,"1600 Block Sophia St Pittsburgh, PA 15212",15212,N,Spring Hill-City View,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2620,1,1,-79.99397806,40.46305908
1255,147247998,17002440,6,2017-01-03T04:30:00,2017-01-03,04:30:00,"800 Block Chartiers St Pittsburgh, PA 15220",15220,N,Central Business District,6,THEFT,3921 Theft by Unlawful Taking or Disposition.,201,2,5,-80.03903801,40.44258739
1266,147578864,17005826,6,2017-01-10T16:00:00,2017-01-10,16:00:00,"6300 Block Shakespeare St Pittsburgh, PA 15206",15206,N,Shadyside,4,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",708,8,2,-79.92146083,40.45888145
1271,146848311,16241396,6,2016-12-29T12:00:00,2016-12-29,12:00:00,"Miller St & Colwell St Pittsburgh, PA 15219",15219,N,Crawford-Roberts,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,305,6,3,-79.98206592,40.43911032
1290,147237964,17002394,6,2017-01-04T20:00:00,2017-01-04,20:00:00,"3400 Block Bates St Pittsburgh, PA 15213",15213,N,Central Oakland,4,THEFT,3921 Theft by Unlawful Taking or Disposition.,406,3,3,-79.95632907,40.4351332
1280,147195639,17002099,6,2017-01-04T12:20:00,2017-01-04,12:20:00,"2500 Block Library Rd Pittsburgh, PA 15234",15234,N,Overbrook,3,THEFT,3921 Theft by Unlawful Taking or Disposition. / 3304 Criminal Mischief.,3207,4,4,-79.99611824,40.38224159
1292,147309345,16201626,6,2017-01-05T13:30:00,2017-01-05,13:30:00,"100 Block 43rd St Pittsburgh, PA 15201",15201,N,Central Lawrenceville,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,901,7,2,-79.96392019,40.47286639
1294,147335264,17003057,6,2017-01-05T22:00:00,2017-01-05,22:00:00,"100 Block Meridan St Pittsburgh, PA 15211",15211,N,Mount Washington,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1903,2,5,-80.01777042,40.43747645
1297,147344153,17003069,6,2017-01-04T12:00:00,2017-01-04,12:00:00,"100 Block Bigham St Pittsburgh, PA 15211",15211,N,Mount Washington,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1903,2,5,-80.01468345,40.43585709
1298,147344341,17003082,6,2017-01-04T12:00:00,2017-01-04,12:00:00,"100 Block Bigham St Pittsburgh, PA 15211",15211,N,Mount Washington,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1903,2,5,-80.01468345,40.43585709
1302,147582210,17005822,6,2017-01-10T14:00:00,2017-01-10,14:00:00,"Middle St & E North Ave Pittsburgh, PA 15212",15212,Y,East Allegheny,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2304,1,1,-80.00007116,40.45668695
1341,147399261,17003643,6,2017-01-06T23:15:00,2017-01-06,23:15:00,"1000 Block Woodbourne Ave Pittsburgh, PA 15226",15226,N,Brookline,6,THEFT,3921 Theft by Unlawful Taking or Disposition.,1918,4,4,-80.01859621,40.39030101
1359,146991850,17000652,6,2017-01-02T00:15:00,2017-01-02,00:15:00,"1200 Block Banksville Rd Pittsburgh, PA 15216",15216,N,Banksville,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2023,4,5,-80.02972821,40.42466724
1372,-2742022303,17003923,6,2017-01-07T11:00:00,2017-01-07,11:00:00,"400 Block Kingsboro St Pittsburgh, PA 15211",15211,N,Mount Washington,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item / 3921 Theft by Unlawful Taking or Disposition.,1807,3,4,-80.00053849,40.42161176
1362,147033442,17000879,6,2016-12-31T12:00:00,2016-12-31,12:00:00,"2000 Block Jacob St Pittsburgh, PA 15210",15210,N,Brookline,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,3206,4,4,-79.99934807,40.39260813
1374,147422382,17003728,6,2017-01-07T01:30:00,2017-01-07,01:30:00,"900 Block Rothpletz St Pittsburgh, PA 15212",15212,N,Marshall-Shadeland,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2715,1,1,-80.02333376,40.47646277
1378,147448014,17004543,6,2017-01-08T13:30:00,2017-01-08,13:30:00,"700 Block Hargrove St Pittsburgh, PA 15226",15226,Y,Central Business District,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1915,4,5,-80.01292164,40.41447709
1411,147378810,17003519,6,2017-01-06T17:35:00,2017-01-06,17:35:00,"3200 Block California Ave Pittsburgh, PA 15212",15212,N,Brighton Heights,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2703,1,1,-80.03783915,40.47293548
